DateTime,Junction,Vehicles,ID,Speed,Hour,Weekday,Congestion
2015-12-16 22:00:00,1,34,20151216221,46,22,2,Smooth
2015-12-16 23:00:00,1,24,20151216231,56,23,2,Smooth
2015-12-17 00:00:00,1,26,20151217001,54,0,3,Smooth
2015-12-17 01:00:00,1,20,20151217011,60,1,3,Smooth
2015-12-17 02:00:00,1,16,20151217021,64,2,3,Smooth
2015-12-17 03:00:00,1,17,20151217031,63,3,3,Smooth
2015-12-17 04:00:00,1,14,20151217041,66,4,3,Smooth
2015-12-17 05:00:00,1,12,20151217051,68,5,3,Smooth
2015-12-17 06:00:00,1,11,20151217061,69,6,3,Smooth
2015-12-17 07:00:00,1,16,20151217071,64,7,3,Smooth
2015-12-17 08:00:00,1,15,20151217081,65,8,3,Smooth
2015-12-17 09:00:00,1,20,20151217091,60,9,3,Smooth
2015-12-17 10:00:00,1,31,20151217101,49,10,3,Smooth
2015-12-17 11:00:00,1,37,20151217111,43,11,3,Smooth
2015-12-17 12:00:00,1,38,20151217121,42,12,3,Smooth
2015-12-17 13:00:00,1,29,20151217131,51,13,3,Smooth
2015-12-17 14:00:00,1,32,20151217141,48,14,3,Smooth
2015-12-17 15:00:00,1,34,20151217151,46,15,3,Smooth
2015-12-17 16:00:00,1,33,20151217161,47,16,3,Smooth
2015-12-17 17:00:00,1,26,20151217171,54,17,3,Smooth
2015-12-17 18:00:00,1,31,20151217181,49,18,3,Smooth
2015-12-17 19:00:00,1,35,20151217191,45,19,3,Smooth
2015-12-17 20:00:00,1,30,20151217201,50,20,3,Smooth
2015-12-17 21:00:00,1,33,20151217211,47,21,3,Smooth
2015-12-17 22:00:00,1,31,20151217221,49,22,3,Smooth
2015-12-17 23:00:00,1,26,20151217231,54,23,3,Smooth
2015-12-18 00:00:00,1,24,20151218001,56,0,4,Smooth
2015-12-18 01:00:00,1,20,20151218011,60,1,4,Smooth
2015-12-18 02:00:00,1,17,20151218021,63,2,4,Smooth
2015-12-18 03:00:00,1,13,20151218031,67,3,4,Smooth
2015-12-18 04:00:00,1,16,20151218041,64,4,4,Smooth
2015-12-18 05:00:00,1,15,20151218051,65,5,4,Smooth
2015-12-18 06:00:00,1,13,20151218061,67,6,4,Smooth
2015-12-18 07:00:00,1,15,20151218071,65,7,4,Smooth
2015-12-18 08:00:00,1,16,20151218081,64,8,4,Smooth
2015-12-18 09:00:00,1,22,20151218091,58,9,4,Smooth
2015-12-18 10:00:00,1,37,20151218101,43,10,4,Smooth
2015-12-18 11:00:00,1,42,20151218111,38,11,4,Smooth
2015-12-18 12:00:00,1,43,20151218121,37,12,4,Smooth
2015-12-18 13:00:00,1,40,20151218131,40,13,4,Smooth
2015-12-18 14:00:00,1,44,20151218141,36,14,4,Smooth
2015-12-18 15:00:00,1,44,20151218151,36,15,4,Smooth
2015-12-18 16:00:00,1,39,20151218161,41,16,4,Smooth
2015-12-18 17:00:00,1,29,20151218171,51,17,4,Smooth
2015-12-18 18:00:00,1,41,20151218181,39,18,4,Smooth
2015-12-18 19:00:00,1,39,20151218191,41,19,4,Smooth
2015-12-18 20:00:00,1,35,20151218201,45,20,4,Smooth
2015-12-18 21:00:00,1,30,20151218211,50,21,4,Smooth
2015-12-18 22:00:00,1,31,20151218221,49,22,4,Smooth
2015-12-18 23:00:00,1,28,20151218231,52,23,4,Smooth
2015-12-19 00:00:00,1,24,20151219001,56,0,5,Heavy
2015-12-19 01:00:00,1,25,20151219011,55,1,5,Heavy
2015-12-19 02:00:00,1,18,20151219021,62,2,5,Heavy
2015-12-19 03:00:00,1,14,20151219031,66,3,5,Heavy
2015-12-19 04:00:00,1,13,20151219041,67,4,5,Heavy
2015-12-19 05:00:00,1,11,20151219051,69,5,5,Heavy
2015-12-19 06:00:00,1,11,20151219061,69,6,5,Heavy
2015-12-19 07:00:00,1,14,20151219071,66,7,5,Heavy
2015-12-19 08:00:00,1,17,20151219081,63,8,5,Smooth
2015-12-19 09:00:00,1,15,20151219091,65,9,5,Smooth
2015-12-19 10:00:00,1,24,20151219101,56,10,5,Smooth
2015-12-19 11:00:00,1,24,20151219111,56,11,5,Smooth
2015-12-19 12:00:00,1,21,20151219121,59,12,5,Smooth
2015-12-19 13:00:00,1,20,20151219131,60,13,5,Smooth
2015-12-19 14:00:00,1,20,20151219141,60,14,5,Smooth
2015-12-19 15:00:00,1,16,20151219151,64,15,5,Smooth
2015-12-19 16:00:00,1,19,20151219161,61,16,5,Smooth
2015-12-19 17:00:00,1,17,20151219171,63,17,5,Smooth
2015-12-19 18:00:00,1,19,20151219181,61,18,5,Smooth
2015-12-19 19:00:00,1,20,20151219191,60,19,5,Smooth
2015-12-19 20:00:00,1,19,20151219201,61,20,5,Smooth
2015-12-19 21:00:00,1,18,20151219211,62,21,5,Smooth
2015-12-19 22:00:00,1,21,20151219221,59,22,5,Smooth
2015-12-19 23:00:00,1,20,20151219231,60,23,5,Smooth
2015-12-20 00:00:00,1,15,20151220001,65,0,6,Heavy
2015-12-20 01:00:00,1,14,20151220011,66,1,6,Heavy
2015-12-20 02:00:00,1,14,20151220021,66,2,6,Heavy
2015-12-20 03:00:00,1,11,20151220031,69,3,6,Heavy
2015-12-20 04:00:00,1,9,20151220041,71,4,6,Heavy
2015-12-20 05:00:00,1,6,20151220051,74,5,6,Heavy
2015-12-20 06:00:00,1,11,20151220061,69,6,6,Heavy
2015-12-20 07:00:00,1,10,20151220071,70,7,6,Heavy
2015-12-20 08:00:00,1,11,20151220081,69,8,6,Smooth
2015-12-20 09:00:00,1,16,20151220091,64,9,6,Smooth
2015-12-20 10:00:00,1,20,20151220101,60,10,6,Smooth
2015-12-20 11:00:00,1,18,20151220111,62,11,6,Smooth
2015-12-20 12:00:00,1,23,20151220121,57,12,6,Smooth
2015-12-20 13:00:00,1,19,20151220131,61,13,6,Smooth
2015-12-20 14:00:00,1,19,20151220141,61,14,6,Smooth
2015-12-20 15:00:00,1,17,20151220151,63,15,6,Smooth
2015-12-20 16:00:00,1,19,20151220161,61,16,6,Smooth
2015-12-20 17:00:00,1,16,20151220171,64,17,6,Smooth
2015-12-20 18:00:00,1,18,20151220181,62,18,6,Smooth
2015-12-20 19:00:00,1,28,20151220191,52,19,6,Smooth
2015-12-20 20:00:00,1,24,20151220201,56,20,6,Smooth
2015-12-20 21:00:00,1,26,20151220211,54,21,6,Smooth
2015-12-20 22:00:00,1,22,20151220221,58,22,6,Smooth
2015-12-20 23:00:00,1,23,20151220231,57,23,6,Smooth
2015-12-21 00:00:00,1,18,20151221001,62,0,0,Heavy
2015-12-21 01:00:00,1,16,20151221011,64,1,0,Heavy
2015-12-21 02:00:00,1,12,20151221021,68,2,0,Heavy
2015-12-21 03:00:00,1,11,20151221031,69,3,0,Heavy
2015-12-21 04:00:00,1,9,20151221041,71,4,0,Heavy
2015-12-21 05:00:00,1,9,20151221051,71,5,0,Heavy
2015-12-21 06:00:00,1,10,20151221061,70,6,0,Heavy
2015-12-21 07:00:00,1,15,20151221071,65,7,0,Heavy
2015-12-21 08:00:00,1,14,20151221081,66,8,0,Heavy
2015-12-21 09:00:00,1,21,20151221091,59,9,0,Smooth
2015-12-21 10:00:00,1,24,20151221101,56,10,0,Smooth
2015-12-21 11:00:00,1,39,20151221111,41,11,0,Smooth
2015-12-21 12:00:00,1,43,20151221121,37,12,0,Smooth
2015-12-21 13:00:00,1,34,20151221131,46,13,0,Smooth
2015-12-21 14:00:00,1,35,20151221141,45,14,0,Smooth
2015-12-21 15:00:00,1,31,20151221151,49,15,0,Smooth
2015-12-21 16:00:00,1,31,20151221161,49,16,0,Smooth
2015-12-21 17:00:00,1,31,20151221171,49,17,0,Smooth
2015-12-21 18:00:00,1,28,20151221181,52,18,0,Smooth
2015-12-21 19:00:00,1,36,20151221191,44,19,0,Smooth
2015-12-21 20:00:00,1,30,20151221201,50,20,0,Smooth
2015-12-21 21:00:00,1,28,20151221211,52,21,0,Smooth
2015-12-21 22:00:00,1,26,20151221221,54,22,0,Smooth
2015-12-21 23:00:00,1,23,20151221231,57,23,0,Smooth
2015-12-22 00:00:00,1,23,20151222001,57,0,1,Smooth
2015-12-22 01:00:00,1,20,20151222011,60,1,1,Smooth
2015-12-22 02:00:00,1,19,20151222021,61,2,1,Smooth
2015-12-22 03:00:00,1,13,20151222031,67,3,1,Smooth
2015-12-22 04:00:00,1,14,20151222041,66,4,1,Smooth
2015-12-22 05:00:00,1,14,20151222051,66,5,1,Smooth
2015-12-22 06:00:00,1,13,20151222061,67,6,1,Smooth
2015-12-22 07:00:00,1,15,20151222071,65,7,1,Smooth
2015-12-22 08:00:00,1,15,20151222081,65,8,1,Smooth
2015-12-22 09:00:00,1,22,20151222091,58,9,1,Smooth
2015-12-22 10:00:00,1,27,20151222101,53,10,1,Smooth
2015-12-22 11:00:00,1,27,20151222111,53,11,1,Smooth
2015-12-22 12:00:00,1,34,20151222121,46,12,1,Smooth
2015-12-22 13:00:00,1,31,20151222131,49,13,1,Smooth
2015-12-22 14:00:00,1,29,20151222141,51,14,1,Smooth
2015-12-22 15:00:00,1,31,20151222151,49,15,1,Smooth
2015-12-22 16:00:00,1,23,20151222161,57,16,1,Smooth
2015-12-22 17:00:00,1,26,20151222171,54,17,1,Smooth
2015-12-22 18:00:00,1,30,20151222181,50,18,1,Smooth
2015-12-22 19:00:00,1,32,20151222191,48,19,1,Smooth
2015-12-22 20:00:00,1,32,20151222201,48,20,1,Smooth
2015-12-22 21:00:00,1,23,20151222211,57,21,1,Smooth
2015-12-22 22:00:00,1,28,20151222221,52,22,1,Smooth
2015-12-22 23:00:00,1,25,20151222231,55,23,1,Smooth
2015-12-23 00:00:00,1,19,20151223001,61,0,2,Smooth
2015-12-23 01:00:00,1,18,20151223011,62,1,2,Smooth
2015-12-23 02:00:00,1,21,20151223021,59,2,2,Smooth
2015-12-23 03:00:00,1,18,20151223031,62,3,2,Smooth
2015-12-23 04:00:00,1,15,20151223041,65,4,2,Smooth
2015-12-23 05:00:00,1,10,20151223051,70,5,2,Smooth
2015-12-23 06:00:00,1,11,20151223061,69,6,2,Smooth
2015-12-23 07:00:00,1,12,20151223071,68,7,2,Smooth
2015-12-23 08:00:00,1,13,20151223081,67,8,2,Smooth
2015-12-23 09:00:00,1,19,20151223091,61,9,2,Smooth
2015-12-23 10:00:00,1,26,20151223101,54,10,2,Smooth
2015-12-23 11:00:00,1,37,20151223111,43,11,2,Smooth
2015-12-23 12:00:00,1,35,20151223121,45,12,2,Smooth
2015-12-23 13:00:00,1,27,20151223131,53,13,2,Smooth
2015-12-23 14:00:00,1,31,20151223141,49,14,2,Smooth
2015-12-23 15:00:00,1,29,20151223151,51,15,2,Smooth
2015-12-23 16:00:00,1,25,20151223161,55,16,2,Smooth
2015-12-23 17:00:00,1,22,20151223171,58,17,2,Smooth
2015-12-23 18:00:00,1,23,20151223181,57,18,2,Smooth
2015-12-23 19:00:00,1,24,20151223191,56,19,2,Smooth
2015-12-23 20:00:00,1,24,20151223201,56,20,2,Smooth
2015-12-23 21:00:00,1,24,20151223211,56,21,2,Smooth
2015-12-23 22:00:00,1,27,20151223221,53,22,2,Smooth
2015-12-23 23:00:00,1,23,20151223231,57,23,2,Smooth
2015-12-24 00:00:00,1,17,20151224001,63,0,3,Smooth
2015-12-24 01:00:00,1,15,20151224011,65,1,3,Smooth
2015-12-24 02:00:00,1,19,20151224021,61,2,3,Smooth
2015-12-24 03:00:00,1,16,20151224031,64,3,3,Smooth
2015-12-24 04:00:00,1,11,20151224041,69,4,3,Smooth
2015-12-24 05:00:00,1,10,20151224051,70,5,3,Smooth
2015-12-24 06:00:00,1,15,20151224061,65,6,3,Smooth
2015-12-24 07:00:00,1,15,20151224071,65,7,3,Smooth
2015-12-24 08:00:00,1,14,20151224081,66,8,3,Smooth
2015-12-24 09:00:00,1,15,20151224091,65,9,3,Smooth
2015-12-24 10:00:00,1,22,20151224101,58,10,3,Smooth
2015-12-24 11:00:00,1,30,20151224111,50,11,3,Smooth
2015-12-24 12:00:00,1,31,20151224121,49,12,3,Smooth
2015-12-24 13:00:00,1,24,20151224131,56,13,3,Smooth
2015-12-24 14:00:00,1,27,20151224141,53,14,3,Smooth
2015-12-24 15:00:00,1,24,20151224151,56,15,3,Smooth
2015-12-24 16:00:00,1,21,20151224161,59,16,3,Smooth
2015-12-24 17:00:00,1,20,20151224171,60,17,3,Smooth
2015-12-24 18:00:00,1,22,20151224181,58,18,3,Smooth
2015-12-24 19:00:00,1,22,20151224191,58,19,3,Smooth
2015-12-24 20:00:00,1,22,20151224201,58,20,3,Smooth
2015-12-24 21:00:00,1,18,20151224211,62,21,3,Smooth
2015-12-24 22:00:00,1,21,20151224221,59,22,3,Smooth
2015-12-24 23:00:00,1,23,20151224231,57,23,3,Smooth
2015-12-25 00:00:00,1,13,20151225001,67,0,4,Smooth
2015-12-25 01:00:00,1,13,20151225011,67,1,4,Smooth
2015-12-25 02:00:00,1,12,20151225021,68,2,4,Smooth
2015-12-25 03:00:00,1,9,20151225031,71,3,4,Smooth
2015-12-25 04:00:00,1,10,20151225041,70,4,4,Smooth
2015-12-25 05:00:00,1,8,20151225051,72,5,4,Smooth
2015-12-25 06:00:00,1,10,20151225061,70,6,4,Smooth
2015-12-25 07:00:00,1,8,20151225071,72,7,4,Smooth
2015-12-25 08:00:00,1,10,20151225081,70,8,4,Smooth
2015-12-25 09:00:00,1,13,20151225091,67,9,4,Smooth
2015-12-25 10:00:00,1,17,20151225101,63,10,4,Smooth
2015-12-25 11:00:00,1,17,20151225111,63,11,4,Smooth
2015-12-25 12:00:00,1,14,20151225121,66,12,4,Smooth
2015-12-25 13:00:00,1,15,20151225131,65,13,4,Smooth
2015-12-25 14:00:00,1,15,20151225141,65,14,4,Smooth
2015-12-25 15:00:00,1,16,20151225151,64,15,4,Smooth
2015-12-25 16:00:00,1,13,20151225161,67,16,4,Smooth
2015-12-25 17:00:00,1,13,20151225171,67,17,4,Smooth
2015-12-25 18:00:00,1,15,20151225181,65,18,4,Smooth
2015-12-25 19:00:00,1,19,20151225191,61,19,4,Smooth
2015-12-25 20:00:00,1,21,20151225201,59,20,4,Smooth
2015-12-25 21:00:00,1,16,20151225211,64,21,4,Smooth
2015-12-25 22:00:00,1,14,20151225221,66,22,4,Smooth
2015-12-25 23:00:00,1,16,20151225231,64,23,4,Smooth
2015-12-26 00:00:00,1,16,20151226001,64,0,5,Heavy
2015-12-26 01:00:00,1,15,20151226011,65,1,5,Heavy
2015-12-26 02:00:00,1,12,20151226021,68,2,5,Heavy
2015-12-26 03:00:00,1,8,20151226031,72,3,5,Heavy
2015-12-26 04:00:00,1,10,20151226041,70,4,5,Heavy
2015-12-26 05:00:00,1,9,20151226051,71,5,5,Heavy
2015-12-26 06:00:00,1,8,20151226061,72,6,5,Heavy
2015-12-26 07:00:00,1,7,20151226071,73,7,5,Heavy
2015-12-26 08:00:00,1,10,20151226081,70,8,5,Smooth
2015-12-26 09:00:00,1,13,20151226091,67,9,5,Smooth
2015-12-26 10:00:00,1,15,20151226101,65,10,5,Smooth
2015-12-26 11:00:00,1,19,20151226111,61,11,5,Smooth
2015-12-26 12:00:00,1,15,20151226121,65,12,5,Smooth
2015-12-26 13:00:00,1,14,20151226131,66,13,5,Smooth
2015-12-26 14:00:00,1,18,20151226141,62,14,5,Smooth
2015-12-26 15:00:00,1,17,20151226151,63,15,5,Smooth
2015-12-26 16:00:00,1,14,20151226161,66,16,5,Smooth
2015-12-26 17:00:00,1,17,20151226171,63,17,5,Smooth
2015-12-26 18:00:00,1,19,20151226181,61,18,5,Smooth
2015-12-26 19:00:00,1,19,20151226191,61,19,5,Smooth
2015-12-26 20:00:00,1,19,20151226201,61,20,5,Smooth
2015-12-26 21:00:00,1,17,20151226211,63,21,5,Smooth
2015-12-26 22:00:00,1,18,20151226221,62,22,5,Smooth
2015-12-26 23:00:00,1,15,20151226231,65,23,5,Smooth
2015-12-27 00:00:00,1,15,20151227001,65,0,6,Heavy
2015-12-27 01:00:00,1,15,20151227011,65,1,6,Heavy
2015-12-27 02:00:00,1,15,20151227021,65,2,6,Heavy
2015-12-27 03:00:00,1,12,20151227031,68,3,6,Heavy
2015-12-27 04:00:00,1,9,20151227041,71,4,6,Heavy
2015-12-27 05:00:00,1,9,20151227051,71,5,6,Heavy
2015-12-27 06:00:00,1,9,20151227061,71,6,6,Heavy
2015-12-27 07:00:00,1,11,20151227071,69,7,6,Heavy
2015-12-27 08:00:00,1,9,20151227081,71,8,6,Smooth
2015-12-27 09:00:00,1,12,20151227091,68,9,6,Smooth
2015-12-27 10:00:00,1,17,20151227101,63,10,6,Smooth
2015-12-27 11:00:00,1,16,20151227111,64,11,6,Smooth
2015-12-27 12:00:00,1,20,20151227121,60,12,6,Smooth
2015-12-27 13:00:00,1,16,20151227131,64,13,6,Smooth
2015-12-27 14:00:00,1,14,20151227141,66,14,6,Smooth
2015-12-27 15:00:00,1,13,20151227151,67,15,6,Smooth
2015-12-27 16:00:00,1,17,20151227161,63,16,6,Smooth
2015-12-27 17:00:00,1,18,20151227171,62,17,6,Smooth
2015-12-27 18:00:00,1,19,20151227181,61,18,6,Smooth
2015-12-27 19:00:00,1,20,20151227191,60,19,6,Smooth
2015-12-27 20:00:00,1,20,20151227201,60,20,6,Smooth
2015-12-27 21:00:00,1,20,20151227211,60,21,6,Smooth
2015-12-27 22:00:00,1,17,20151227221,63,22,6,Smooth
2015-12-27 23:00:00,1,20,20151227231,60,23,6,Smooth
2015-12-28 00:00:00,1,14,20151228001,66,0,0,Heavy
2015-12-28 01:00:00,1,13,20151228011,67,1,0,Heavy
2015-12-28 02:00:00,1,9,20151228021,71,2,0,Heavy
2015-12-28 03:00:00,1,8,20151228031,72,3,0,Heavy
2015-12-28 04:00:00,1,10,20151228041,70,4,0,Heavy
2015-12-28 05:00:00,1,8,20151228051,72,5,0,Heavy
2015-12-28 06:00:00,1,11,20151228061,69,6,0,Heavy
2015-12-28 07:00:00,1,10,20151228071,70,7,0,Heavy
2015-12-28 08:00:00,1,15,20151228081,65,8,0,Heavy
2015-12-28 09:00:00,1,15,20151228091,65,9,0,Smooth
2015-12-28 10:00:00,1,21,20151228101,59,10,0,Smooth
2015-12-28 11:00:00,1,26,20151228111,54,11,0,Smooth
2015-12-28 12:00:00,1,28,20151228121,52,12,0,Smooth
2015-12-28 13:00:00,1,32,20151228131,48,13,0,Smooth
2015-12-28 14:00:00,1,36,20151228141,44,14,0,Smooth
2015-12-28 15:00:00,1,33,20151228151,47,15,0,Smooth
2015-12-28 16:00:00,1,30,20151228161,50,16,0,Smooth
2015-12-28 17:00:00,1,24,20151228171,56,17,0,Smooth
2015-12-28 18:00:00,1,30,20151228181,50,18,0,Smooth
2015-12-28 19:00:00,1,29,20151228191,51,19,0,Smooth
2015-12-28 20:00:00,1,28,20151228201,52,20,0,Smooth
2015-12-28 21:00:00,1,26,20151228211,54,21,0,Smooth
2015-12-28 22:00:00,1,24,20151228221,56,22,0,Smooth
2015-12-28 23:00:00,1,24,20151228231,56,23,0,Smooth
2015-12-29 00:00:00,1,19,20151229001,61,0,1,Smooth
2015-12-29 01:00:00,1,19,20151229011,61,1,1,Smooth
2015-12-29 02:00:00,1,16,20151229021,64,2,1,Smooth
2015-12-29 03:00:00,1,11,20151229031,69,3,1,Smooth
2015-12-29 04:00:00,1,13,20151229041,67,4,1,Smooth
2015-12-29 05:00:00,1,12,20151229051,68,5,1,Smooth
2015-12-29 06:00:00,1,11,20151229061,69,6,1,Smooth
2015-12-29 07:00:00,1,13,20151229071,67,7,1,Smooth
2015-12-29 08:00:00,1,16,20151229081,64,8,1,Smooth
2015-12-29 09:00:00,1,19,20151229091,61,9,1,Smooth
2015-12-29 10:00:00,1,28,20151229101,52,10,1,Smooth
2015-12-29 11:00:00,1,35,20151229111,45,11,1,Smooth
2015-12-29 12:00:00,1,33,20151229121,47,12,1,Smooth
2015-12-29 13:00:00,1,27,20151229131,53,13,1,Smooth
2015-12-29 14:00:00,1,29,20151229141,51,14,1,Smooth
2015-12-29 15:00:00,1,30,20151229151,50,15,1,Smooth
2015-12-29 16:00:00,1,32,20151229161,48,16,1,Smooth
2015-12-29 17:00:00,1,27,20151229171,53,17,1,Smooth
2015-12-29 18:00:00,1,24,20151229181,56,18,1,Smooth
2015-12-29 19:00:00,1,29,20151229191,51,19,1,Smooth
2015-12-29 20:00:00,1,24,20151229201,56,20,1,Smooth
2015-12-29 21:00:00,1,23,20151229211,57,21,1,Smooth
2015-12-29 22:00:00,1,26,20151229221,54,22,1,Smooth
2015-12-29 23:00:00,1,22,20151229231,58,23,1,Smooth
2015-12-30 00:00:00,1,19,20151230001,61,0,2,Smooth
2015-12-30 01:00:00,1,17,20151230011,63,1,2,Smooth
2015-12-30 02:00:00,1,18,20151230021,62,2,2,Smooth
2015-12-30 03:00:00,1,14,20151230031,66,3,2,Smooth
2015-12-30 04:00:00,1,12,20151230041,68,4,2,Smooth
2015-12-30 05:00:00,1,10,20151230051,70,5,2,Smooth
2015-12-30 06:00:00,1,13,20151230061,67,6,2,Smooth
2015-12-30 07:00:00,1,13,20151230071,67,7,2,Smooth
2015-12-30 08:00:00,1,16,20151230081,64,8,2,Smooth
2015-12-30 09:00:00,1,18,20151230091,62,9,2,Smooth
2015-12-30 10:00:00,1,22,20151230101,58,10,2,Smooth
2015-12-30 11:00:00,1,50,20151230111,30,11,2,Smooth
2015-12-30 12:00:00,1,34,20151230121,46,12,2,Smooth
2015-12-30 13:00:00,1,31,20151230131,49,13,2,Smooth
2015-12-30 14:00:00,1,34,20151230141,46,14,2,Smooth
2015-12-30 15:00:00,1,31,20151230151,49,15,2,Smooth
2015-12-30 16:00:00,1,29,20151230161,51,16,2,Smooth
2015-12-30 17:00:00,1,30,20151230171,50,17,2,Smooth
2015-12-30 18:00:00,1,28,20151230181,52,18,2,Smooth
2015-12-30 19:00:00,1,31,20151230191,49,19,2,Smooth
2015-12-30 20:00:00,1,29,20151230201,51,20,2,Smooth
2015-12-30 21:00:00,1,31,20151230211,49,21,2,Smooth
2015-12-30 22:00:00,1,28,20151230221,52,22,2,Smooth
2015-12-30 23:00:00,1,25,20151230231,55,23,2,Smooth
2015-12-31 00:00:00,1,20,20151231001,60,0,3,Smooth
2015-12-31 01:00:00,1,18,20151231011,62,1,3,Smooth
2015-12-31 02:00:00,1,14,20151231021,66,2,3,Smooth
2015-12-31 03:00:00,1,13,20151231031,67,3,3,Smooth
2015-12-31 04:00:00,1,14,20151231041,66,4,3,Smooth
2015-12-31 05:00:00,1,7,20151231051,73,5,3,Smooth
2015-12-31 06:00:00,1,13,20151231061,67,6,3,Smooth
2015-12-31 07:00:00,1,13,20151231071,67,7,3,Smooth
2015-12-31 08:00:00,1,13,20151231081,67,8,3,Smooth
2015-12-31 09:00:00,1,17,20151231091,63,9,3,Smooth
2015-12-31 10:00:00,1,22,20151231101,58,10,3,Smooth
2015-12-31 11:00:00,1,25,20151231111,55,11,3,Smooth
2015-12-31 12:00:00,1,25,20151231121,55,12,3,Smooth
2015-12-31 13:00:00,1,23,20151231131,57,13,3,Smooth
2015-12-31 14:00:00,1,18,20151231141,62,14,3,Smooth
2015-12-31 15:00:00,1,24,20151231151,56,15,3,Smooth
2015-12-31 16:00:00,1,19,20151231161,61,16,3,Smooth
2015-12-31 17:00:00,1,20,20151231171,60,17,3,Smooth
2015-12-31 18:00:00,1,15,20151231181,65,18,3,Smooth
2015-12-31 19:00:00,1,21,20151231191,59,19,3,Smooth
2015-12-31 20:00:00,1,18,20151231201,62,20,3,Smooth
2015-12-31 21:00:00,1,17,20151231211,63,21,3,Smooth
2015-12-31 22:00:00,1,14,20151231221,66,22,3,Smooth
2015-12-31 23:00:00,1,15,20151231231,65,23,3,Smooth
2016-01-01 00:00:00,1,13,20160101001,67,0,4,Smooth
2016-01-01 01:00:00,1,13,20160101011,67,1,4,Smooth
2016-01-01 02:00:00,1,11,20160101021,69,2,4,Smooth
2016-01-01 03:00:00,1,6,20160101031,74,3,4,Smooth
2016-01-01 04:00:00,1,8,20160101041,72,4,4,Smooth
2016-01-01 05:00:00,1,6,20160101051,74,5,4,Smooth
2016-01-01 06:00:00,1,7,20160101061,73,6,4,Smooth
2016-01-01 07:00:00,1,8,20160101071,72,7,4,Smooth
2016-01-01 08:00:00,1,9,20160101081,71,8,4,Smooth
2016-01-01 09:00:00,1,8,20160101091,72,9,4,Smooth
2016-01-01 10:00:00,1,11,20160101101,69,10,4,Smooth
2016-01-01 11:00:00,1,10,20160101111,70,11,4,Smooth
2016-01-01 12:00:00,1,13,20160101121,67,12,4,Smooth
2016-01-01 13:00:00,1,12,20160101131,68,13,4,Smooth
2016-01-01 14:00:00,1,11,20160101141,69,14,4,Smooth
2016-01-01 15:00:00,1,17,20160101151,63,15,4,Smooth
2016-01-01 16:00:00,1,20,20160101161,60,16,4,Smooth
2016-01-01 17:00:00,1,15,20160101171,65,17,4,Smooth
2016-01-01 18:00:00,1,15,20160101181,65,18,4,Smooth
2016-01-01 19:00:00,1,18,20160101191,62,19,4,Smooth
2016-01-01 20:00:00,1,17,20160101201,63,20,4,Smooth
2016-01-01 21:00:00,1,18,20160101211,62,21,4,Smooth
2016-01-01 22:00:00,1,17,20160101221,63,22,4,Smooth
2016-01-01 23:00:00,1,18,20160101231,62,23,4,Smooth
2016-01-02 00:00:00,1,15,20160102001,65,0,5,Heavy
2016-01-02 01:00:00,1,15,20160102011,65,1,5,Heavy
2016-01-02 02:00:00,1,11,20160102021,69,2,5,Heavy
2016-01-02 03:00:00,1,10,20160102031,70,3,5,Heavy
2016-01-02 04:00:00,1,8,20160102041,72,4,5,Heavy
2016-01-02 05:00:00,1,9,20160102051,71,5,5,Heavy
2016-01-02 06:00:00,1,9,20160102061,71,6,5,Heavy
2016-01-02 07:00:00,1,11,20160102071,69,7,5,Heavy
2016-01-02 08:00:00,1,9,20160102081,71,8,5,Smooth
2016-01-02 09:00:00,1,13,20160102091,67,9,5,Smooth
2016-01-02 10:00:00,1,20,20160102101,60,10,5,Smooth
2016-01-02 11:00:00,1,21,20160102111,59,11,5,Smooth
2016-01-02 12:00:00,1,21,20160102121,59,12,5,Smooth
2016-01-02 13:00:00,1,18,20160102131,62,13,5,Smooth
2016-01-02 14:00:00,1,15,20160102141,65,14,5,Smooth
2016-01-02 15:00:00,1,16,20160102151,64,15,5,Smooth
2016-01-02 16:00:00,1,17,20160102161,63,16,5,Smooth
2016-01-02 17:00:00,1,17,20160102171,63,17,5,Smooth
2016-01-02 18:00:00,1,18,20160102181,62,18,5,Smooth
2016-01-02 19:00:00,1,16,20160102191,64,19,5,Smooth
2016-01-02 20:00:00,1,21,20160102201,59,20,5,Smooth
2016-01-02 21:00:00,1,20,20160102211,60,21,5,Smooth
2016-01-02 22:00:00,1,18,20160102221,62,22,5,Smooth
2016-01-02 23:00:00,1,21,20160102231,59,23,5,Smooth
2016-01-03 00:00:00,1,19,20160103001,61,0,6,Heavy
2016-01-03 01:00:00,1,13,20160103011,67,1,6,Heavy
2016-01-03 02:00:00,1,11,20160103021,69,2,6,Heavy
2016-01-03 03:00:00,1,11,20160103031,69,3,6,Heavy
2016-01-03 04:00:00,1,8,20160103041,72,4,6,Heavy
2016-01-03 05:00:00,1,7,20160103051,73,5,6,Heavy
2016-01-03 06:00:00,1,10,20160103061,70,6,6,Heavy
2016-01-03 07:00:00,1,9,20160103071,71,7,6,Heavy
2016-01-03 08:00:00,1,9,20160103081,71,8,6,Smooth
2016-01-03 09:00:00,1,12,20160103091,68,9,6,Smooth
2016-01-03 10:00:00,1,25,20160103101,55,10,6,Smooth
2016-01-03 11:00:00,1,22,20160103111,58,11,6,Smooth
2016-01-03 12:00:00,1,21,20160103121,59,12,6,Smooth
